 ISO3, Country, Year, Statistics,Temperature - (Celsius),
 AFG, Afghanistan,1905, Apr,12.8392,
 AFG, Afghanistan,1905, May,18.7107,
 AFG, Afghanistan,1905, Jun,23.5721,
 AFG, Afghanistan,1905, Jul,25.1425,
 AFG, Afghanistan,1905, Aug,23.8485,
 AFG, Afghanistan,1905, Sep,19.0231,
 AFG, Afghanistan,1905, Oct,14.7307,
 AFG, Afghanistan,1905, Nov,7.64407,
 AFG, Afghanistan,1905, Dec,1.88543,
 AFG, Afghanistan,1906, Jan,-1.0413,
 AFG, Afghanistan,1906, Feb,0.54912,
 AFG, Afghanistan,1906, Mar,6.80418,
 AFG, Afghanistan,1906, Apr,10.6162,
 AFG, Afghanistan,1906, May,18.6138,
 AFG, Afghanistan,1906, Jun,23.676,
 AFG, Afghanistan,1906, Jul,24.8869,
 AFG, Afghanistan,1906, Aug,24.9104,
 AFG, Afghanistan,1906, Sep,18.7982,
 AFG, Afghanistan,1906, Oct,14.2315,
 AFG, Afghanistan,1906, Nov,7.80828,
 AFG, Afghanistan,1906, Dec,4.07322,
 AFG, Afghanistan,1907, Jan,0.95404,
 AFG, Afghanistan,1907, Feb,0.54133,
 AFG, Afghanistan,1907, Mar,6.55103,
 AFG, Afghanistan,1907, Apr,13.4165,
 AFG, Afghanistan,1907, May,16.2032,
 AFG, Afghanistan,1907, Jun,21.2821,
 AFG, Afghanistan,1907, Jul,25.2362,
 AFG, Afghanistan,1907, Aug,23.3621,
 AFG, Afghanistan,1907, Sep,18.7366,
 AFG, Afghanistan,1907, Oct,10.957,
 AFG, Afghanistan,1907, Nov,5.72489,
 AFG, Afghanistan,1907, Dec,2.58663,
 AFG, Afghanistan,1908, Jan,0.89113,
 AFG, Afghanistan,1908, Feb,1.72961,
 AFG, Afghanistan,1908, Mar,5.89961,
 AFG, Afghanistan,1908, Apr,12.6312,
 AFG, Afghanistan,1908, May,17.0839,
 AFG, Afghanistan,1908, Jun,23.1196,
 AFG, Afghanistan,1908, Jul,25.6291,
 AFG, Afghanistan,1908, Aug,23.5242,
 AFG, Afghanistan,1908, Sep,18.6603,
 AFG, Afghanistan,1908, Oct,11.1287,
 AFG, Afghanistan,1908, Nov,7.77281,
 AFG, Afghanistan,1908, Dec,2.14394,
 AFG, Afghanistan,1909, Jan,-1.9607,
 AFG, Afghanistan,1909, Feb,1.97504,
 AFG, Afghanistan,1909, Mar,8.01813,
 AFG, Afghanistan,1909, Apr,14.3704,
 AFG, Afghanistan,1909, May,17.9139,
 AFG, Afghanistan,1909, Jun,23.0186,
 AFG, Afghanistan,1909, Jul,24.5037,
 AFG, Afghanistan,1909, Aug,24.1599,
 AFG, Afghanistan,1909, Sep,18.4832,
 AFG, Afghanistan,1909, Oct,12.4297,
 AFG, Afghanistan,1909, Nov,10.0068,
 AFG, Afghanistan,1909, Dec,3.5712,
 AFG, Afghanistan,1910, Jan,1.04241,
 AFG, Afghanistan,1910, Feb,2.96156,
 AFG, Afghanistan,1910, Mar,5.65151,
 AFG, Afghanistan,1910, Apr,11.7662,
 AFG, Afghanistan,1910, May,19.1984,
 AFG, Afghanistan,1910, Jun,22.6802,
 AFG, Afghanistan,1910, Jul,25.3766,
 AFG, Afghanistan,1910, Aug,23.9357,
 AFG, Afghanistan,1910, Sep,18.6236,
 AFG, Afghanistan,1910, Oct,12.7016,
 AFG, Afghanistan,1910, Nov,6.12208,
 AFG, Afghanistan,1910, Dec,-1.6246,
 AFG, Afghanistan,1911, Jan,-1.4419,
 AFG, Afghanistan,1911, Feb,2.69836,
 AFG, Afghanistan,1911, Mar,5.84496,
 AFG, Afghanistan,1911, Apr,12.3191,
 AFG, Afghanistan,1911, May,18.5121,
 AFG, Afghanistan,1911, Jun,24.0199,
 AFG, Afghanistan,1911, Jul,24.7058,
 AFG, Afghanistan,1911, Aug,23.9029,
 AFG, Afghanistan,1911, Sep,19.3291,
 AFG, Afghanistan,1911, Oct,11.9074,
 AFG, Afghanistan,1911, Nov,5.03117,
 AFG, Afghanistan,1911, Dec,0.7575,
 AFG, Afghanistan,1912, Jan,0.20657,
 AFG, Afghanistan,1912, Feb,4.51682,
 AFG, Afghanistan,1912, Mar,6.97458,
 AFG, Afghanistan,1912, Apr,13.4259,
 AFG, Afghanistan,1912, May,17.8097,
 AFG, Afghanistan,1912, Jun,23.4667,
 AFG, Afghanistan,1912, Jul,25.6621,
 AFG, Afghanistan,1912, Aug,23.0913,
 AFG, Afghanistan,1912, Sep,17.2516,
 AFG, Afghanistan,1912, Oct,14.0555,
 AFG, Afghanistan,1912, Nov,6.19291,
 AFG, Afghanistan,1912, Dec,1.95412,
 AFG, Afghanistan,1913, Jan,1.78683,
 AFG, Afghanistan,1913, Feb,0.31869,
 AFG, Afghanistan,1913, Mar,4.81165,
 AFG, Afghanistan,1913, Apr,11.2499,
 AFG, Afghanistan,1913, May,19.3722,
 AFG, Afghanistan,1913, Jun,22.7504,
 AFG, Afghanistan,1913, Jul,25.8507,
 AFG, Afghanistan,1913, Aug,23.1671,
 AFG, Afghanistan,1913, Sep,18.889,
 AFG, Afghanistan,1913, Oct,13.3766,
 AFG, Afghanistan,1913, Nov,6.9908,
 AFG, Afghanistan,1913, Dec,3.99676,
 AFG, Afghanistan,1914, Jan,4.26484,
 AFG, Afghanistan,1914, Feb,1.95483,
 AFG, Afghanistan,1914, Mar,7.83049,
 AFG, Afghanistan,1914, Apr,13.4463,
 AFG, Afghanistan,1914, May,18.1807,
 AFG, Afghanistan,1914, Jun,25.0416,
 AFG, Afghanistan,1914, Jul,25.4941,
 AFG, Afghanistan,1914, Aug,23.853,
 AFG, Afghanistan,1914, Sep,20.2242,
 AFG, Afghanistan,1914, Oct,13.3696,
 AFG, Afghanistan,1914, Nov,7.29,
 AFG, Afghanistan,1914, Dec,0.16563,
 AFG, Afghanistan,1915, Jan,2.17716,
 AFG, Afghanistan,1915, Feb,1.73076,
 AFG, Afghanistan,1915, Mar,11.0812,
 AFG, Afghanistan,1915, Apr,13.0311,
 AFG, Afghanistan,1915, May,20.6628,
 AFG, Afghanistan,1915, Jun,24.0457,
 AFG, Afghanistan,1915, Jul,24.7547,
 AFG, Afghanistan,1915, Aug,25.1417,
 AFG, Afghanistan,1915, Sep,20.8041,
 AFG, Afghanistan,1915, Oct,13.2896,
 AFG, Afghanistan,1915, Nov,8.61782,
 AFG, Afghanistan,1915, Dec,3.55279,
 AFG, Afghanistan,1916, Jan,2.21516,
 AFG, Afghanistan,1916, Feb,0.16968,
 AFG, Afghanistan,1916, Mar,7.9499,
 AFG, Afghanistan,1916, Apr,13.765,
 AFG, Afghanistan,1916, May,17.9535,
 AFG, Afghanistan,1916, Jun,21.5771,
 AFG, Afghanistan,1916, Jul,24.8579,
 AFG, Afghanistan,1916, Aug,25.2811,
 AFG, Afghanistan,1916, Sep,19.0772,
 AFG, Afghanistan,1916, Oct,11.8959,
 AFG, Afghanistan,1916, Nov,3.06921,
 AFG, Afghanistan,1916, Dec,2.21216,
 AFG, Afghanistan,1917, Jan,3.66533,
 AFG, Afghanistan,1917, Feb,5.1662,
 AFG, Afghanistan,1917, Mar,7.6072,
 AFG, Afghanistan,1917, Apr,13.3005,
 AFG, Afghanistan,1917, May,20.0134,
 AFG, Afghanistan,1917, Jun,22.718,
 AFG, Afghanistan,1917, Jul,24.6802,
 AFG, Afghanistan,1917, Aug,23.6763,
 AFG, Afghanistan,1917, Sep,18.5874,
 AFG, Afghanistan,1917, Oct,11.4491,
 AFG, Afghanistan,1917, Nov,5.55267,
 AFG, Afghanistan,1917, Dec,1.0589,
 AFG, Afghanistan,1918, Jan,0.11596,
 AFG, Afghanistan,1918, Feb,2.2606,
 AFG, Afghanistan,1918, Mar,5.70592,
 AFG, Afghanistan,1918, Apr,10.7685,
 AFG, Afghanistan,1918, May,19.0731,
 AFG, Afghanistan,1918, Jun,22.4332,
 AFG, Afghanistan,1918, Jul,25.5029,
 AFG, Afghanistan,1918, Aug,23.5825,
 AFG, Afghanistan,1918, Sep,18.7125,
 AFG, Afghanistan,1918, Oct,12.9749,
 AFG, Afghanistan,1918, Nov,5.47625,
 AFG, Afghanistan,1918, Dec,-0.0874,
 AFG, Afghanistan,1919, Jan,-2.424,
 AFG, Afghanistan,1919, Feb,0.86878,
 AFG, Afghanistan,1919, Mar,6.30234,
 AFG, Afghanistan,1919, Apr,13.188,
 AFG, Afghanistan,1919, May,17.0163,
 AFG, Afghanistan,1919, Jun,23.2106,
 AFG, Afghanistan,1919, Jul,25.3194,
 AFG, Afghanistan,1919, Aug,23.5375,
 AFG, Afghanistan,1919, Sep,17.5599,
 AFG, Afghanistan,1919, Oct,12.6696,
 AFG, Afghanistan,1919, Nov,6.52312,
 AFG, Afghanistan,1919, Dec,2.09914,
 AFG, Afghanistan,1920, Jan,1.24201,
 AFG, Afghanistan,1920, Feb,-1.5271,
 AFG, Afghanistan,1920, Mar,7.17823,
 AFG, Afghanistan,1920, Apr,10.5586,
 AFG, Afghanistan,1920, May,15.8633,
 AFG, Afghanistan,1920, Jun,21.8826,
 AFG, Afghanistan,1920, Jul,24.2997,
 AFG, Afghanistan,1920, Aug,22.8483,
 AFG, Afghanistan,1920, Sep,19.1789,
 AFG, Afghanistan,1920, Oct,13.7004,
 AFG, Afghanistan,1920, Nov,4.75076,
 AFG, Afghanistan,1920, Dec,-1.193,
 AFG, Afghanistan,1921, Jan,0.58892,
 AFG, Afghanistan,1921, Feb,1.32141,
 AFG, Afghanistan,1921, Mar,6.04069,
 AFG, Afghanistan,1921, Apr,14.2156,
 AFG, Afghanistan,1921, May,17.0127,
 AFG, Afghanistan,1921, Jun,22.3635,
 AFG, Afghanistan,1921, Jul,25.2069,
 AFG, Afghanistan,1921, Aug,22.3374,
 AFG, Afghanistan,1921, Sep,18.1554,
 AFG, Afghanistan,1921, Oct,12.6434,
 AFG, Afghanistan,1921, Nov,6.57691,
 AFG, Afghanistan,1921, Dec,3.23899,
 AFG, Afghanistan,1922, Jan,1.50089,
 AFG, Afghanistan,1922, Feb,2.13586,
 AFG, Afghanistan,1922, Mar,8.02902,
 AFG, Afghanistan,1922, Apr,13.6453,
 AFG, Afghanistan,1922, May,17.5131,
 AFG, Afghanistan,1922, Jun,22.6172,
 AFG, Afghanistan,1922, Jul,24.9335,
 AFG, Afghanistan,1922, Aug,23.4969,
 AFG, Afghanistan,1922, Sep,18.9098,
 AFG, Afghanistan,1922, Oct,13.1874,
 AFG, Afghanistan,1922, Nov,7.64299,
 AFG, Afghanistan,1922, Dec,3.44298,
 AFG, Afghanistan,1923, Jan,0.27177,
 AFG, Afghanistan,1923, Feb,1.86322,
 AFG, Afghanistan,1923, Mar,7.88737,
 AFG, Afghanistan,1923, Apr,12.0219,
 AFG, Afghanistan,1923, May,17.227,
 AFG, Afghanistan,1923, Jun,22.8445,
 AFG, Afghanistan,1923, Jul,23.8005,
 AFG, Afghanistan,1923, Aug,23.8662,
 AFG, Afghanistan,1923, Sep,16.5319,
 AFG, Afghanistan,1923, Oct,12.3703,
 AFG, Afghanistan,1923, Nov,5.09865,
 AFG, Afghanistan,1923, Dec,0.25934,
 AFG, Afghanistan,1924, Jan,0.60776,
 AFG, Afghanistan,1924, Feb,2.38092,
 AFG, Afghanistan,1924, Mar,8.05032,
 AFG, Afghanistan,1924, Apr,12.4283,
 AFG, Afghanistan,1924, May,15.1114,
 AFG, Afghanistan,1924, Jun,21.83,
 AFG, Afghanistan,1924, Jul,24.9305,
 AFG, Afghanistan,1924, Aug,23.7812,
 AFG, Afghanistan,1924, Sep,17.7845,
 AFG, Afghanistan,1924, Oct,12.8494,
 AFG, Afghanistan,1924, Nov,6.24679,
 AFG, Afghanistan,1924, Dec,1.1283,
 AFG, Afghanistan,1925, Jan,-2.1113,
 AFG, Afghanistan,1925, Feb,-1.2167,
 AFG, Afghanistan,1925, Mar,9.17466,
 AFG, Afghanistan,1925, Apr,13.7892,
 AFG, Afghanistan,1925, May,18.751,
 AFG, Afghanistan,1925, Jun,23.5608,
 AFG, Afghanistan,1925, Jul,25.4384,
 AFG, Afghanistan,1925, Aug,23.6203,
 AFG, Afghanistan,1925, Sep,18.9698,
 AFG, Afghanistan,1925, Oct,13.7362,
 AFG, Afghanistan,1925, Nov,6.12968,
 AFG, Afghanistan,1925, Dec,4.87732,
 AFG, Afghanistan,1926, Jan,1.63806,
 AFG, Afghanistan,1926, Feb,3.49584,
 AFG, Afghanistan,1926, Mar,7.56725,
 AFG, Afghanistan,1926, Apr,10.4079,
 AFG, Afghanistan,1926, May,18.1209,
 AFG, Afghanistan,1926, Jun,22.3607,
 AFG, Afghanistan,1926, Jul,24.899,
 AFG, Afghanistan,1926, Aug,25.0404,
 AFG, Afghanistan,1926, Sep,19.5919,
 AFG, Afghanistan,1926, Oct,12.7845,
 AFG, Afghanistan,1926, Nov,3.34227,
 AFG, Afghanistan,1926, Dec,3.17395,
 AFG, Afghanistan,1927, Jan,-2.055,
 AFG, Afghanistan,1927, Feb,0.69614,
 AFG, Afghanistan,1927, Mar,5.23632,
 AFG, Afghanistan,1927, Apr,13.3358,
 AFG, Afghanistan,1927, May,18.331,
 AFG, Afghanistan,1927, Jun,23.0598,
 AFG, Afghanistan,1927, Jul,25.9664,
 AFG, Afghanistan,1927, Aug,24.2059,
 AFG, Afghanistan,1927, Sep,19.3315,
 AFG, Afghanistan,1927, Oct,15.0826,
 AFG, Afghanistan,1927, Nov,6.45339,
 AFG, Afghanistan,1927, Dec,2.8792,
 AFG, Afghanistan,1928, Jan,-1.7616,
 AFG, Afghanistan,1928, Feb,2.05356,
 AFG, Afghanistan,1928, Mar,4.67113,
 AFG, Afghanistan,1928, Apr,13.5359,
 AFG, Afghanistan,1928, May,18.8731,
 AFG, Afghanistan,1928, Jun,23.1555,
 AFG, Afghanistan,1928, Jul,23.9512,
 AFG, Afghanistan,1928, Aug,22.4147,
 AFG, Afghanistan,1928, Sep,17.37,
 AFG, Afghanistan,1928, Oct,12.7152,
 AFG, Afghanistan,1928, Nov,7.17005,
 AFG, Afghanistan,1928, Dec,1.52405,
 AFG, Afghanistan,1929, Jan,-3.6137,
 AFG, Afghanistan,1929, Feb,0.04578,
 AFG, Afghanistan,1929, Mar,8.4222,
 AFG, Afghanistan,1929, Apr,15.1786,
 AFG, Afghanistan,1929, May,17.843,
 AFG, Afghanistan,1929, Jun,22.2441,
 AFG, Afghanistan,1929, Jul,24.4163,
 AFG, Afghanistan,1929, Aug,22.6401,
 AFG, Afghanistan,1929, Sep,20.1429,
 AFG, Afghanistan,1929, Oct,11.7487,
 AFG, Afghanistan,1929, Nov,5.92879,
 AFG, Afghanistan,1929, Dec,-2.6765,
 AFG, Afghanistan,1930, Jan,-5.4983,
 AFG, Afghanistan,1930, Feb,-0.3035,
 AFG, Afghanistan,1930, Mar,6.88796,
 AFG, Afghanistan,1930, Apr,11.7176,
 AFG, Afghanistan,1930, May,17.9507,
 AFG, Afghanistan,1930, Jun,23.3231,
 AFG, Afghanistan,1930, Jul,25.7122,
 AFG, Afghanistan,1930, Aug,23.2157,
 AFG, Afghanistan,1930, Sep,17.4856,
 AFG, Afghanistan,1930, Oct,12.5825,
 AFG, Afghanistan,1930, Nov,8.11471,
 AFG, Afghanistan,1930, Dec,0.55697,
 ALB, Albania,1901, Jan,-1.6164,
 ALB, Albania,1901, Feb,0.6579,
 ALB, Albania,1901, Mar,7.43772,
 ALB, Albania,1901, Apr,10.2572,
 ALB, Albania,1901, May,13.8797,
 ALB, Albania,1901, Jun,18.0844,
 ALB, Albania,1901, Jul,21.3348,
 ALB, Albania,1901, Aug,20.1677,
 ALB, Albania,1901, Sep,17.2626,
 ALB, Albania,1901, Oct,12.964,
 ALB, Albania,1901, Nov,5.88308,
 ALB, Albania,1901, Dec,6.05855,
 ALB, Albania,1902, Jan,3.4935,
 ALB, Albania,1902, Feb,5.58643,
 ALB, Albania,1902, Mar,5.53845,
 ALB, Albania,1902, Apr,10.2166,
 ALB, Albania,1902, May,11.8057,
 ALB, Albania,1902, Jun,17.1082,
 ALB, Albania,1902, Jul,20.7326,
 ALB, Albania,1902, Aug,21.4475,
 ALB, Albania,1902, Sep,17.949,
 ALB, Albania,1902, Oct,13.0528,
 ALB, Albania,1902, Nov,4.89528,
 ALB, Albania,1902, Dec,0.57684,
 ALB, Albania,1903, Jan,1.70204,
 ALB, Albania,1903, Feb,3.99236,
 ALB, Albania,1903, Mar,7.23624,
 ALB, Albania,1903, Apr,8.15097,
 ALB, Albania,1903, May,14.4473,
 ALB, Albania,1903, Jun,16.6359,
 ALB, Albania,1903, Jul,20.0837,
 ALB, Albania,1903, Aug,20.7411,
 ALB, Albania,1903, Sep,17.7335,
 ALB, Albania,1903, Oct,12.9111,
 ALB, Albania,1903, Nov,7.73409,
 ALB, Albania,1903, Dec,5.40044,
 ALB, Albania,1904, Jan,1.2616,
 ALB, Albania,1904, Feb,5.69667,
 ALB, Albania,1904, Mar,6.13241,
 ALB, Albania,1904, Apr,10.5462,
 ALB, Albania,1904, May,14.8542,
 ALB, Albania,1904, Jun,18.6598,
 ALB, Albania,1904, Jul,22.1153,
 ALB, Albania,1904, Aug,21.147,
 ALB, Albania,1904, Sep,16.0191,
 ALB, Albania,1904, Oct,12.5727,
 ALB, Albania,1904, Nov,4.88616,
 ALB, Albania,1904, Dec,3.07109,
 ALB, Albania,1905, Jan,-2.084,
 ALB, Albania,1905, Feb,0.68806,
 ALB, Albania,1905, Mar,6.17476,
 ALB, Albania,1905, Apr,9.34613,
 ALB, Albania,1905, May,14.7339,
 ALB, Albania,1905, Jun,17.8604,
 ALB, Albania,1905, Jul,22.1566,
 ALB, Albania,1905, Aug,22.3303,
 ALB, Albania,1905, Sep,19.2524,
 ALB, Albania,1905, Oct,9.71967,
 ALB, Albania,1905, Nov,9.86259,
 ALB, Albania,1905, Dec,3.83788,
 ALB, Albania,1906, Jan,1.31406,
 ALB, Albania,1906, Feb,2.57848,
 ALB, Albania,1906, Mar,6.65136,
 ALB, Albania,1906, Apr,10.2552,
 ALB, Albania,1906, May,13.9596,
 ALB, Albania,1906, Jun,17.3156,
 ALB, Albania,1906, Jul,21.1249,
 ALB, Albania,1906, Aug,20.2782,
 ALB, Albania,1906, Sep,16.052,
 ALB, Albania,1906, Oct,11.9931,
 ALB, Albania,1906, Nov,9.02735,
 ALB, Albania,1906, Dec,2.29005,
 ALB, Albania,1907, Jan,-0.2893,
 ALB, Albania,1907, Feb,0.22578,
 ALB, Albania,1907, Mar,2.15295,
 ALB, Albania,1907, Apr,7.95868,
 ALB, Albania,1907, May,16.6241,
 ALB, Albania,1907, Jun,18.2735,
 ALB, Albania,1907, Jul,20.3185,
 ALB, Albania,1907, Aug,21.1696,
 ALB, Albania,1907, Sep,17.2522,
 ALB, Albania,1907, Oct,15.7944,
 ALB, Albania,1907, Nov,6.99882,
 ALB, Albania,1907, Dec,5.18078,
 ALB, Albania,1908, Jan,0.45856,
 ALB, Albania,1908, Feb,2.53285,
 ALB, Albania,1908, Mar,5.3219,
 ALB, Albania,1908, Apr,8.81816,
 ALB, Albania,1908, May,17.3803,
 ALB, Albania,1908, Jun,19.5112,
 ALB, Albania,1908, Jul,20.6957,
 ALB, Albania,1908, Aug,20.53,
 ALB, Albania,1908, Sep,16.1617,
 ALB, Albania,1908, Oct,11.3962,
 ALB, Albania,1908, Nov,3.72691,
 ALB, Albania,1908, Dec,1.86757,
 ALB, Albania,1909, Jan,-0.5009,
 ALB, Albania,1909, Feb,-1.1358,
 ALB, Albania,1909, Mar,6.399,
 ALB, Albania,1909, Apr,10.5815,
 ALB, Albania,1909, May,14.3655,
 ALB, Albania,1909, Jun,17.7641,
 ALB, Albania,1909, Jul,20.3316,
 ALB, Albania,1909, Aug,21.1973,
 ALB, Albania,1909, Sep,17.8198,
 ALB, Albania,1909, Oct,13.2665,
 ALB, Albania,1909, Nov,6.33625,
 ALB, Albania,1909, Dec,6.49966,
 ALB, Albania,1910, Jan,3.14308,
 ALB, Albania,1910, Feb,5.27763,
 ALB, Albania,1910, Mar,5.66017,
 ALB, Albania,1910, Apr,9.81237,
 ALB, Albania,1910, May,13.8142,
 ALB, Albania,1910, Jun,17.9431,
 ALB, Albania,1910, Jul,19.6863,
 ALB, Albania,1910, Aug,20.6052,
 ALB, Albania,1910, Sep,15.8796,
 ALB, Albania,1910, Oct,12.5159,
 ALB, Albania,1910, Nov,7.09205,
 ALB, Albania,1910, Dec,6.32667,
 ALB, Albania,1911, Jan,1.41278,
 ALB, Albania,1911, Feb,0.30714,
 ALB, Albania,1911, Mar,5.89854,
 ALB, Albania,1911, Apr,9.19928,
 ALB, Albania,1911, May,14.1088,
 ALB, Albania,1911, Jun,17.992,
 ALB, Albania,1911, Jul,21.263,
 ALB, Albania,1911, Aug,21.7889,
 ALB, Albania,1911, Sep,17.6977,
 ALB, Albania,1911, Oct,13.047,
 ALB, Albania,1911, Nov,9.55899,
 ALB, Albania,1911, Dec,4.81237,
 ALB, Albania,1912, Jan,0.57843,
 ALB, Albania,1912, Feb,5.64641,
 ALB, Albania,1912, Mar,8.28154,
 ALB, Albania,1912, Apr,8.15293,
 ALB, Albania,1912, May,13.8543,
 ALB, Albania,1912, Jun,18.6026,
 ALB, Albania,1912, Jul,20.897,
 ALB, Albania,1912, Aug,19.686,
 ALB, Albania,1912, Sep,14.3127,
 ALB, Albania,1912, Oct,11.0913,
 ALB, Albania,1912, Nov,5.66092,
 ALB, Albania,1912, Dec,4.24249,
 ALB, Albania,1913, Jan,1.81177,
 ALB, Albania,1913, Feb,1.52225,
 ALB, Albania,1913, Mar,7.77596,
 ALB, Albania,1913, Apr,10.1648,
 ALB, Albania,1913, May,13.7112,
 ALB, Albania,1913, Jun,17.8137,
 ALB, Albania,1913, Jul,18.5699,
 ALB, Albania,1913, Aug,19.1922,
 ALB, Albania,1913, Sep,17.9761,
 ALB, Albania,1913, Oct,13.109,
 ALB, Albania,1913, Nov,8.43806,
 ALB, Albania,1913, Dec,3.56112,
 ALB, Albania,1914, Jan,-1.1056,
 ALB, Albania,1914, Feb,1.76866,
 ALB, Albania,1914, Mar,7.15003,
 ALB, Albania,1914, Apr,10.9748,
 ALB, Albania,1914, May,14.1176,
 ALB, Albania,1914, Jun,16.9743,
 ALB, Albania,1914, Jul,20.1407,
 ALB, Albania,1914, Aug,20.5834,
 ALB, Albania,1914, Sep,16.0362,
 ALB, Albania,1914, Oct,11.0385,
 ALB, Albania,1914, Nov,6.06758,
 ALB, Albania,1914, Dec,4.96412,
 ALB, Albania,1915, Jan,3.95013,
 ALB, Albania,1915, Feb,3.62229,
 ALB, Albania,1915, Mar,5.63733,
 ALB, Albania,1915, Apr,9.59598,
 ALB, Albania,1915, May,14.9194,
 ALB, Albania,1915, Jun,19.1312,
 ALB, Albania,1915, Jul,20.8328,
 ALB, Albania,1915, Aug,19.8655,
 ALB, Albania,1915, Sep,15.2817,
 ALB, Albania,1915, Oct,11.7222,
 ALB, Albania,1915, Nov,6.44146,
 ALB, Albania,1915, Dec,6.73843,
 ALB, Albania,1916, Jan,3.2903,
 ALB, Albania,1916, Feb,3.24454,
 ALB, Albania,1916, Mar,8.61425,
 ALB, Albania,1916, Apr,10.1131,
 ALB, Albania,1916, May,14.9321,
 ALB, Albania,1916, Jun,19.3539,
 ALB, Albania,1916, Jul,21.4911,
 ALB, Albania,1916, Aug,19.937,
 ALB, Albania,1916, Sep,15.8616,
 ALB, Albania,1916, Oct,12.3905,
 ALB, Albania,1916, Nov,8.83229,
 ALB, Albania,1916, Dec,6.48115,
 ALB, Albania,1917, Jan,3.00212,
 ALB, Albania,1917, Feb,-0.0508,
 ALB, Albania,1917, Mar,5.40814,
 ALB, Albania,1917, Apr,9.12171,
 ALB, Albania,1917, May,14.5478,
 ALB, Albania,1917, Jun,19.2238,
 ALB, Albania,1917, Jul,21.1477,
 ALB, Albania,1917, Aug,22.4574,
 ALB, Albania,1917, Sep,18.593,
 ALB, Albania,1917, Oct,13.1713,
 ALB, Albania,1917, Nov,7.46911,
 ALB, Albania,1917, Dec,1.29455,
 ALB, Albania,1918, Jan,2.52679,
 ALB, Albania,1918, Feb,1.04955,
 ALB, Albania,1918, Mar,5.1926,
 ALB, Albania,1918, Apr,10.2569,
 ALB, Albania,1918, May,14.6844,
 ALB, Albania,1918, Jun,17.1623,
 ALB, Albania,1918, Jul,20.7022,
 ALB, Albania,1918, Aug,20.684,
 ALB, Albania,1918, Sep,18.9963,
 ALB, Albania,1918, Oct,12.8299,
 ALB, Albania,1918, Nov,6.77507,
 ALB, Albania,1918, Dec,3.61964,
 ALB, Albania,1919, Jan,3.91655,
 ALB, Albania,1919, Feb,3.1855,
 ALB, Albania,1919, Mar,7.0883,
 ALB, Albania,1919, Apr,9.96725,
 ALB, Albania,1919, May,11.6521,
 ALB, Albania,1919, Jun,17.6964,
 ALB, Albania,1919, Jul,19.6734,
 ALB, Albania,1919, Aug,20.4692,
 ALB, Albania,1919, Sep,18.2222,
 ALB, Albania,1919, Oct,11.7443,
 ALB, Albania,1919, Nov,7.36393,
 ALB, Albania,1919, Dec,3.1775,
 ALB, Albania,1920, Jan,3.83929,
