 ISO3, Country, Year, Statistics,Temperature - (Celsius),
 KHM, Cambodia,1953, Jun,27.3976,
 KHM, Cambodia,1953, Jul,27.0599,
 KHM, Cambodia,1953, Aug,27.1857,
 KHM, Cambodia,1953, Sep,26.9432,
 KHM, Cambodia,1953, Oct,27.2141,
 KHM, Cambodia,1953, Nov,25.9467,
 KHM, Cambodia,1953, Dec,24.6242,
 KHM, Cambodia,1954, Jan,26.4103,
 KHM, Cambodia,1954, Feb,26.2748,
 KHM, Cambodia,1954, Mar,27.3986,
 KHM, Cambodia,1954, Apr,29.3347,
 KHM, Cambodia,1954, May,28.238,
 KHM, Cambodia,1954, Jun,27.8216,
 KHM, Cambodia,1954, Jul,27.4586,
 KHM, Cambodia,1954, Aug,27.2335,
 KHM, Cambodia,1954, Sep,26.2853,
 KHM, Cambodia,1954, Oct,26.2614,
 KHM, Cambodia,1954, Nov,24.8551,
 KHM, Cambodia,1954, Dec,23.9309,
 KHM, Cambodia,1955, Jan,23.119,
 KHM, Cambodia,1955, Feb,26.3236,
 KHM, Cambodia,1955, Mar,27.7423,
 KHM, Cambodia,1955, Apr,28.1813,
 KHM, Cambodia,1955, May,28.4161,
 KHM, Cambodia,1955, Jun,26.9405,
 KHM, Cambodia,1955, Jul,27.2618,
 KHM, Cambodia,1955, Aug,27.142,
 KHM, Cambodia,1955, Sep,26.9866,
 KHM, Cambodia,1955, Oct,26.2606,
 KHM, Cambodia,1955, Nov,24.4562,
 KHM, Cambodia,1955, Dec,23.3654,
 KHM, Cambodia,1956, Jan,23.2301,
 KHM, Cambodia,1956, Feb,26.6128,
 KHM, Cambodia,1956, Mar,28.0498,
 KHM, Cambodia,1956, Apr,28.2868,
 KHM, Cambodia,1956, May,27.6496,
 KHM, Cambodia,1956, Jun,27.2502,
 KHM, Cambodia,1956, Jul,26.8624,
 KHM, Cambodia,1956, Aug,26.8472,
 KHM, Cambodia,1956, Sep,26.6303,
 KHM, Cambodia,1956, Oct,26.1491,
 KHM, Cambodia,1956, Nov,24.285,
 KHM, Cambodia,1956, Dec,23.6616,
 KHM, Cambodia,1957, Jan,24.505,
 KHM, Cambodia,1957, Feb,25.7237,
 KHM, Cambodia,1957, Mar,27.2417,
 KHM, Cambodia,1957, Apr,28.6771,
 KHM, Cambodia,1957, May,29.4814,
 KHM, Cambodia,1957, Jun,28.0209,
 KHM, Cambodia,1957, Jul,27.2595,
 KHM, Cambodia,1957, Aug,27.2503,
 KHM, Cambodia,1957, Sep,26.7903,
 KHM, Cambodia,1957, Oct,26.3137,
 KHM, Cambodia,1957, Nov,26.1168,
 KHM, Cambodia,1957, Dec,25.5389,
 KHM, Cambodia,1958, Jan,25.4274,
 KHM, Cambodia,1958, Feb,25.9187,
 KHM, Cambodia,1958, Mar,28.6821,
 KHM, Cambodia,1958, Apr,29.7193,
 KHM, Cambodia,1958, May,29.8273,
 KHM, Cambodia,1958, Jun,28.1232,
 KHM, Cambodia,1958, Jul,27.1861,
 KHM, Cambodia,1958, Aug,27.1326,
 KHM, Cambodia,1958, Sep,26.7517,
 KHM, Cambodia,1958, Oct,26.248,
 KHM, Cambodia,1958, Nov,24.6304,
 KHM, Cambodia,1958, Dec,23.7703,
 KHM, Cambodia,1959, Jan,24.462,
 KHM, Cambodia,1959, Feb,27.243,
 KHM, Cambodia,1959, Mar,26.8014,
 KHM, Cambodia,1959, Apr,29.1524,
 KHM, Cambodia,1959, May,28.7082,
 KHM, Cambodia,1959, Jun,28.5952,
 KHM, Cambodia,1959, Jul,26.8407,
 KHM, Cambodia,1959, Aug,27.1788,
 KHM, Cambodia,1959, Sep,26.7601,
 KHM, Cambodia,1959, Oct,26.291,
 KHM, Cambodia,1959, Nov,26.3333,
 KHM, Cambodia,1959, Dec,26.3943,
 KHM, Cambodia,1960, Jan,25.211,
 KHM, Cambodia,1960, Feb,25.8838,
 KHM, Cambodia,1960, Mar,28.5652,
 KHM, Cambodia,1960, Apr,29.8089,
 KHM, Cambodia,1960, May,28.8605,
 KHM, Cambodia,1960, Jun,27.8034,
 KHM, Cambodia,1960, Jul,27.3644,
 KHM, Cambodia,1960, Aug,27.447,
 KHM, Cambodia,1960, Sep,26.9419,
 KHM, Cambodia,1960, Oct,26.4784,
 KHM, Cambodia,1960, Nov,26.3636,
 KHM, Cambodia,1960, Dec,24.3004,
 CMR, Cameroon,1931, Jan,24.8946,
 CMR, Cameroon,1931, Feb,27.3432,
 CMR, Cameroon,1931, Mar,28.0042,
 CMR, Cameroon,1931, Apr,28.7651,
 CMR, Cameroon,1931, May,26.5639,
 CMR, Cameroon,1931, Jun,24.6463,
 CMR, Cameroon,1931, Jul,23.6945,
 CMR, Cameroon,1931, Aug,23.5273,
 CMR, Cameroon,1931, Sep,23.4976,
 CMR, Cameroon,1931, Oct,25.8979,
 CMR, Cameroon,1931, Nov,26.4142,
 CMR, Cameroon,1931, Dec,26.274,
 CMR, Cameroon,1932, Jan,23.8769,
 CMR, Cameroon,1932, Feb,26.6397,
 CMR, Cameroon,1932, Mar,28.6855,
 CMR, Cameroon,1932, Apr,27.8631,
 CMR, Cameroon,1932, May,26.1522,
 CMR, Cameroon,1932, Jun,24.8035,
 CMR, Cameroon,1932, Jul,23.3766,
 CMR, Cameroon,1932, Aug,23.6841,
 CMR, Cameroon,1932, Sep,24.024,
 CMR, Cameroon,1932, Oct,25.293,
 CMR, Cameroon,1932, Nov,25.8995,
 CMR, Cameroon,1932, Dec,24.5185,
 CMR, Cameroon,1933, Jan,24.9368,
 CMR, Cameroon,1933, Feb,25.7974,
 CMR, Cameroon,1933, Mar,26.2724,
 CMR, Cameroon,1933, Apr,27.3523,
 CMR, Cameroon,1933, May,25.1892,
 CMR, Cameroon,1933, Jun,23.5802,
 CMR, Cameroon,1933, Jul,23.1217,
 CMR, Cameroon,1933, Aug,23.0238,
 CMR, Cameroon,1933, Sep,23.8436,
 CMR, Cameroon,1933, Oct,23.961,
 CMR, Cameroon,1933, Nov,26.4647,
 CMR, Cameroon,1933, Dec,24.9238,
 CMR, Cameroon,1934, Jan,23.8752,
 CMR, Cameroon,1934, Feb,25.1864,
 CMR, Cameroon,1934, Mar,27.6198,
 CMR, Cameroon,1934, Apr,27.9255,
 CMR, Cameroon,1934, May,25.8722,
 CMR, Cameroon,1934, Jun,24.6591,
 CMR, Cameroon,1934, Jul,23.8719,
 CMR, Cameroon,1934, Aug,23.052,
 CMR, Cameroon,1934, Sep,24.7228,
 CMR, Cameroon,1934, Oct,24.8258,
 CMR, Cameroon,1934, Nov,26.8389,
 CMR, Cameroon,1934, Dec,24.5967,
 CMR, Cameroon,1935, Jan,25.8157,
 CMR, Cameroon,1935, Feb,26.8041,
 CMR, Cameroon,1935, Mar,28.7955,
 CMR, Cameroon,1935, Apr,27.1071,
 CMR, Cameroon,1935, May,26.7013,
 CMR, Cameroon,1935, Jun,23.8731,
 CMR, Cameroon,1935, Jul,23.9036,
 CMR, Cameroon,1935, Aug,22.9541,
 CMR, Cameroon,1935, Sep,23.9128,
 CMR, Cameroon,1935, Oct,24.3278,
 CMR, Cameroon,1935, Nov,26.1617,
 CMR, Cameroon,1935, Dec,25.2917,
 CMR, Cameroon,1936, Jan,23.5726,
 CMR, Cameroon,1936, Feb,27.2559,
 CMR, Cameroon,1936, Mar,29.128,
 CMR, Cameroon,1936, Apr,27.2873,
 CMR, Cameroon,1936, May,25.9275,
 CMR, Cameroon,1936, Jun,24.1878,
 CMR, Cameroon,1936, Jul,22.2671,
 CMR, Cameroon,1936, Aug,21.6308,
 CMR, Cameroon,1936, Sep,22.9176,
 CMR, Cameroon,1936, Oct,24.6873,
 CMR, Cameroon,1936, Nov,26.1113,
 CMR, Cameroon,1936, Dec,23.7155,
 CMR, Cameroon,1937, Jan,23.6436,
 CMR, Cameroon,1937, Feb,25.8142,
 CMR, Cameroon,1937, Mar,27.4615,
 CMR, Cameroon,1937, Apr,26.6506,
 CMR, Cameroon,1937, May,25.6947,
 CMR, Cameroon,1937, Jun,25.0755,
 CMR, Cameroon,1937, Jul,23.2636,
 CMR, Cameroon,1937, Aug,23.4892,
 CMR, Cameroon,1937, Sep,24.2293,
 CMR, Cameroon,1937, Oct,26.2674,
 CMR, Cameroon,1937, Nov,25.8219,
 CMR, Cameroon,1937, Dec,25.2282,
 CMR, Cameroon,1938, Jan,24.8079,
 CMR, Cameroon,1938, Feb,26.5003,
 CMR, Cameroon,1938, Mar,26.8107,
 CMR, Cameroon,1938, Apr,28.2895,
 CMR, Cameroon,1938, May,25.7273,
 CMR, Cameroon,1938, Jun,26.0974,
 CMR, Cameroon,1938, Jul,24.0541,
 CMR, Cameroon,1938, Aug,22.9792,
 CMR, Cameroon,1938, Sep,24.0157,
 CMR, Cameroon,1938, Oct,25.357,
 CMR, Cameroon,1938, Nov,27.1689,
 CMR, Cameroon,1938, Dec,23.6677,
 CMR, Cameroon,1939, Jan,25.3675,
 CMR, Cameroon,1939, Feb,27.2166,
 CMR, Cameroon,1939, Mar,28.1183,
 CMR, Cameroon,1939, Apr,26.3461,
 CMR, Cameroon,1939, May,25.8691,
 CMR, Cameroon,1939, Jun,24.4753,
 CMR, Cameroon,1939, Jul,23.9094,
 CMR, Cameroon,1939, Aug,23.6438,
 CMR, Cameroon,1939, Sep,23.7654,
 CMR, Cameroon,1939, Oct,25.5471,
 CMR, Cameroon,1939, Nov,25.4952,
 CMR, Cameroon,1939, Dec,26.0161,
 CMR, Cameroon,1940, Jan,23.9611,
 CMR, Cameroon,1940, Feb,25.4365,
 CMR, Cameroon,1940, Mar,26.2294,
 CMR, Cameroon,1940, Apr,26.4688,
 CMR, Cameroon,1940, May,25.5098,
 CMR, Cameroon,1940, Jun,24.4114,
 CMR, Cameroon,1940, Jul,23.4598,
 CMR, Cameroon,1940, Aug,23.3635,
 CMR, Cameroon,1940, Sep,23.7946,
 CMR, Cameroon,1940, Oct,24.3467,
 CMR, Cameroon,1940, Nov,24.2165,
 CMR, Cameroon,1940, Dec,23.6921,
 CMR, Cameroon,1941, Jan,25.7074,
 CMR, Cameroon,1941, Feb,26.3666,
 CMR, Cameroon,1941, Mar,27.7637,
 CMR, Cameroon,1941, Apr,28.0844,
 CMR, Cameroon,1941, May,26.5084,
 CMR, Cameroon,1941, Jun,25.185,
 CMR, Cameroon,1941, Jul,23.3362,
 CMR, Cameroon,1941, Aug,24.1855,
 CMR, Cameroon,1941, Sep,24.5678,
 CMR, Cameroon,1941, Oct,25.4168,
 CMR, Cameroon,1941, Nov,25.0048,
 CMR, Cameroon,1941, Dec,24.6331,
 CMR, Cameroon,1942, Jan,25.2688,
 CMR, Cameroon,1942, Feb,26.9565,
 CMR, Cameroon,1942, Mar,27.1807,
 CMR, Cameroon,1942, Apr,27.5923,
 CMR, Cameroon,1942, May,25.7957,
 CMR, Cameroon,1942, Jun,25.1061,
 CMR, Cameroon,1942, Jul,23.9324,
 CMR, Cameroon,1942, Aug,23.2681,
 CMR, Cameroon,1942, Sep,24.3324,
 CMR, Cameroon,1942, Oct,24.9545,
 CMR, Cameroon,1942, Nov,25.1168,
 CMR, Cameroon,1942, Dec,24.1784,
 CMR, Cameroon,1943, Jan,24.3788,
 CMR, Cameroon,1943, Feb,25.5896,
 CMR, Cameroon,1943, Mar,26.3606,
 CMR, Cameroon,1943, Apr,26.3857,
 CMR, Cameroon,1943, May,25.1585,
 CMR, Cameroon,1943, Jun,23.6989,
 CMR, Cameroon,1943, Jul,22.9982,
 CMR, Cameroon,1943, Aug,23.1662,
 CMR, Cameroon,1943, Sep,23.8,
 CMR, Cameroon,1943, Oct,24.6737,
 CMR, Cameroon,1943, Nov,24.7544,
 CMR, Cameroon,1943, Dec,24.7292,
 CMR, Cameroon,1944, Jan,23.9032,
 CMR, Cameroon,1944, Feb,25.3644,
 CMR, Cameroon,1944, Mar,25.9706,
 CMR, Cameroon,1944, Apr,26.6188,
 CMR, Cameroon,1944, May,25.8488,
 CMR, Cameroon,1944, Jun,25.3046,
 CMR, Cameroon,1944, Jul,24.2627,
 CMR, Cameroon,1944, Aug,23.7236,
 CMR, Cameroon,1944, Sep,24.3726,
 CMR, Cameroon,1944, Oct,24.7936,
 CMR, Cameroon,1944, Nov,24.8594,
 CMR, Cameroon,1944, Dec,24.7912,
 CMR, Cameroon,1945, Jan,25.2016,
 CMR, Cameroon,1945, Feb,25.2978,
 CMR, Cameroon,1945, Mar,26.5691,
 CMR, Cameroon,1945, Apr,26.4543,
 CMR, Cameroon,1945, May,25.4798,
 CMR, Cameroon,1945, Jun,24.9116,
 CMR, Cameroon,1945, Jul,24.1148,
 CMR, Cameroon,1945, Aug,23.4572,
 CMR, Cameroon,1945, Sep,24.1348,
 CMR, Cameroon,1945, Oct,24.5471,
 CMR, Cameroon,1945, Nov,24.8449,
 CMR, Cameroon,1945, Dec,24.037,
 CMR, Cameroon,1946, Jan,25.1167,
 CMR, Cameroon,1946, Feb,25.821,
 CMR, Cameroon,1946, Mar,26.9791,
 CMR, Cameroon,1946, Apr,27.0703,
 CMR, Cameroon,1946, May,25.5291,
 CMR, Cameroon,1946, Jun,24.4394,
 CMR, Cameroon,1946, Jul,23.4279,
 CMR, Cameroon,1946, Aug,23.1458,
 CMR, Cameroon,1946, Sep,23.7277,
 CMR, Cameroon,1946, Oct,24.2147,
 CMR, Cameroon,1946, Nov,24.8572,
 CMR, Cameroon,1946, Dec,24.3792,
 CMR, Cameroon,1947, Jan,24.4198,
 CMR, Cameroon,1947, Feb,26.5237,
 CMR, Cameroon,1947, Mar,26.7687,
 CMR, Cameroon,1947, Apr,26.4907,
 CMR, Cameroon,1947, May,26.117,
 CMR, Cameroon,1947, Jun,25.2556,
 CMR, Cameroon,1947, Jul,23.6379,
 CMR, Cameroon,1947, Aug,23.9773,
 CMR, Cameroon,1947, Sep,24.0905,
 CMR, Cameroon,1947, Oct,24.8665,
 CMR, Cameroon,1947, Nov,24.5622,
 CMR, Cameroon,1947, Dec,24.1787,
 CMR, Cameroon,1948, Jan,24.1413,
 CMR, Cameroon,1948, Feb,25.1967,
 CMR, Cameroon,1948, Mar,25.8713,
 CMR, Cameroon,1948, Apr,26.1919,
 CMR, Cameroon,1948, May,25.5353,
 CMR, Cameroon,1948, Jun,24.1811,
 CMR, Cameroon,1948, Jul,23.199,
 CMR, Cameroon,1948, Aug,23.3707,
 CMR, Cameroon,1948, Sep,24.2223,
 CMR, Cameroon,1948, Oct,24.4796,
 CMR, Cameroon,1948, Nov,24.3891,
 CMR, Cameroon,1948, Dec,23.9648,
 CMR, Cameroon,1949, Jan,24.6944,
 CMR, Cameroon,1949, Feb,25.4153,
 CMR, Cameroon,1949, Mar,26.9362,
 CMR, Cameroon,1949, Apr,27.066,
 CMR, Cameroon,1949, May,26.0017,
 CMR, Cameroon,1949, Jun,24.6512,
 CMR, Cameroon,1949, Jul,23.7397,
 CMR, Cameroon,1949, Aug,23.5361,
 CMR, Cameroon,1949, Sep,24.3186,
 CMR, Cameroon,1949, Oct,24.8444,
 CMR, Cameroon,1949, Nov,24.8559,
 CMR, Cameroon,1949, Dec,23.7449,
 CMR, Cameroon,1950, Jan,24.3761,
 CMR, Cameroon,1950, Feb,25.161,
 CMR, Cameroon,1950, Mar,26.3824,
 CMR, Cameroon,1950, Apr,26.7268,
 CMR, Cameroon,1950, May,25.7422,
 CMR, Cameroon,1950, Jun,25.3033,
 CMR, Cameroon,1950, Jul,23.4714,
 CMR, Cameroon,1950, Aug,23.18,
 CMR, Cameroon,1950, Sep,23.8583,
 CMR, Cameroon,1950, Oct,24.5604,
 CMR, Cameroon,1950, Nov,24.4041,
 CMR, Cameroon,1950, Dec,24.3823,
 CMR, Cameroon,1951, Jan,24.3839,
 CMR, Cameroon,1951, Feb,25.3764,
 CMR, Cameroon,1951, Mar,26.5296,
 CMR, Cameroon,1951, Apr,27.3253,
 CMR, Cameroon,1951, May,25.9036,
 CMR, Cameroon,1951, Jun,24.7822,
 CMR, Cameroon,1951, Jul,23.9087,
 CMR, Cameroon,1951, Aug,23.6601,
 CMR, Cameroon,1951, Sep,24.0322,
 CMR, Cameroon,1951, Oct,24.6897,
 CMR, Cameroon,1951, Nov,24.4873,
 CMR, Cameroon,1951, Dec,23.7703,
 CMR, Cameroon,1952, Jan,24.7847,
 CMR, Cameroon,1952, Feb,25.6662,
 CMR, Cameroon,1952, Mar,26.6707,
 CMR, Cameroon,1952, Apr,27.2431,
 CMR, Cameroon,1952, May,25.9288,
 CMR, Cameroon,1952, Jun,24.7004,
 CMR, Cameroon,1952, Jul,23.4274,
 CMR, Cameroon,1952, Aug,23.1359,
 CMR, Cameroon,1952, Sep,23.8945,
 CMR, Cameroon,1952, Oct,24.6928,
 CMR, Cameroon,1952, Nov,24.2974,
 CMR, Cameroon,1952, Dec,24.033,
 CMR, Cameroon,1953, Jan,24.6535,
 CMR, Cameroon,1953, Feb,25.6657,
 CMR, Cameroon,1953, Mar,26.66,
 CMR, Cameroon,1953, Apr,26.7757,
 CMR, Cameroon,1953, May,25.6951,
 CMR, Cameroon,1953, Jun,24.4014,
 CMR, Cameroon,1953, Jul,23.6065,
 CMR, Cameroon,1953, Aug,23.3457,
 CMR, Cameroon,1953, Sep,24.1677,
 CMR, Cameroon,1953, Oct,24.6211,
 CMR, Cameroon,1953, Nov,24.2693,
 CMR, Cameroon,1953, Dec,23.8839,
 CMR, Cameroon,1954, Jan,24.4368,
 CMR, Cameroon,1954, Feb,25.6775,
 CMR, Cameroon,1954, Mar,26.6259,
 CMR, Cameroon,1954, Apr,26.7423,
 CMR, Cameroon,1954, May,25.465,
 CMR, Cameroon,1954, Jun,24.2843,
 CMR, Cameroon,1954, Jul,22.8344,
 CMR, Cameroon,1954, Aug,22.7865,
 CMR, Cameroon,1954, Sep,23.9974,
 CMR, Cameroon,1954, Oct,24.2866,
 CMR, Cameroon,1954, Nov,24.3783,
 CMR, Cameroon,1954, Dec,24.033,
 CMR, Cameroon,1955, Jan,24.0969,
 CMR, Cameroon,1955, Feb,25.5336,
 CMR, Cameroon,1955, Mar,26.0201,
 CMR, Cameroon,1955, Apr,26.1527,
 CMR, Cameroon,1955, May,25.5339,
 CMR, Cameroon,1955, Jun,24.4035,
 CMR, Cameroon,1955, Jul,23.1785,
 CMR, Cameroon,1955, Aug,23.0818,
 CMR, Cameroon,1955, Sep,23.6515,
 CMR, Cameroon,1955, Oct,24.3438,
 CMR, Cameroon,1955, Nov,24.4154,
 CMR, Cameroon,1955, Dec,23.574,
 CMR, Cameroon,1956, Jan,23.6049,
 CMR, Cameroon,1956, Feb,25.7838,
 CMR, Cameroon,1956, Mar,25.786,
 CMR, Cameroon,1956, Apr,26.4729,
 CMR, Cameroon,1956, May,25.6874,
 CMR, Cameroon,1956, Jun,24.403,
 CMR, Cameroon,1956, Jul,22.9838,
 CMR, Cameroon,1956, Aug,22.9601,
 CMR, Cameroon,1956, Sep,23.835,
 CMR, Cameroon,1956, Oct,24.2972,
 CMR, Cameroon,1956, Nov,24.3655,
 CMR, Cameroon,1956, Dec,23.825,
 CMR, Cameroon,1957, Jan,23.7255,
 CMR, Cameroon,1957, Feb,25.2067,
 CMR, Cameroon,1957, Mar,26.1897,
 CMR, Cameroon,1957, Apr,26.7042,
 CMR, Cameroon,1957, May,26.1507,
 CMR, Cameroon,1957, Jun,24.669,
 CMR, Cameroon,1957, Jul,23.6163,
 CMR, Cameroon,1957, Aug,23.7457,
 CMR, Cameroon,1957, Sep,24.1482,
 CMR, Cameroon,1957, Oct,24.5572,
 CMR, Cameroon,1957, Nov,24.8617,
 CMR, Cameroon,1957, Dec,24.4587,
 CMR, Cameroon,1958, Jan,25.0779,
 CMR, Cameroon,1958, Feb,25.4998,
 CMR, Cameroon,1958, Mar,27.0409,
 CMR, Cameroon,1958, Apr,26.9678,
 CMR, Cameroon,1958, May,25.9112,
 CMR, Cameroon,1958, Jun,24.3389,
 CMR, Cameroon,1958, Jul,23.0997,
 CMR, Cameroon,1958, Aug,23.4365,
 CMR, Cameroon,1958, Sep,24.1092,
 CMR, Cameroon,1958, Oct,24.8065,
 CMR, Cameroon,1958, Nov,24.7417,
 CMR, Cameroon,1958, Dec,24.6318,
 CMR, Cameroon,1959, Jan,24.4134,
 CMR, Cameroon,1959, Feb,25.5533,
 CMR, Cameroon,1959, Mar,26.9515,
 CMR, Cameroon,1959, Apr,26.7333,
 CMR, Cameroon,1959, May,25.8329,
 CMR, Cameroon,1959, Jun,24.6051,
 CMR, Cameroon,1959, Jul,23.6141,
 CMR, Cameroon,1959, Aug,23.5471,
 CMR, Cameroon,1959, Sep,23.9442,
 CMR, Cameroon,1959, Oct,24.6921,
 CMR, Cameroon,1959, Nov,24.3897,
 CMR, Cameroon,1959, Dec,24.1488,
 CMR, Cameroon,1960, Jan,24.4396,
 CMR, Cameroon,1960, Feb,25.3109,
 CMR, Cameroon,1960, Mar,26.3199,
 CMR, Cameroon,1960, Apr,26.4747,
 CMR, Cameroon,1960, May,25.6531,
 CMR, Cameroon,1960, Jun,24.5211,
 CMR, Cameroon,1960, Jul,23.4996,
 CMR, Cameroon,1960, Aug,24.0302,
 CMR, Cameroon,1960, Sep,24.0557,
 CMR, Cameroon,1960, Oct,24.5496,
 CMR, Cameroon,1960, Nov,24.4973,
 CMR, Cameroon,1960, Dec,24.7705,
 CAN, Canada,1931, Jan,-22.263,
 CAN, Canada,1931, Feb,-20.42,
 CAN, Canada,1931, Mar,-19.593,
 CAN, Canada,1931, Apr,-9.1864,
 CAN, Canada,1931, May,-0.5487,
 CAN, Canada,1931, Jun,8.0082,
 CAN, Canada,1931, Jul,12.3451,
 CAN, Canada,1931, Aug,9.60178,
 CAN, Canada,1931, Sep,4.71598,
 CAN, Canada,1931, Oct,-2.2753,
 CAN, Canada,1931, Nov,-12.709,
 CAN, Canada,1931, Dec,-19.656,
 CAN, Canada,1932, Jan,-24.286,
 CAN, Canada,1932, Feb,-26.353,
 CAN, Canada,1932, Mar,-19.835,
 CAN, Canada,1932, Apr,-8.9898,
 CAN, Canada,1932, May,1.08628,
 CAN, Canada,1932, Jun,7.69046,
 CAN, Canada,1932, Jul,10.8062,
 CAN, Canada,1932, Aug,10.6506,
 CAN, Canada,1932, Sep,4.56247,
 CAN, Canada,1932, Oct,-4.6119,
 CAN, Canada,1932, Nov,-16.671,
 CAN, Canada,1932, Dec,-22.202,
 CAN, Canada,1933, Jan,-25.714,
 CAN, Canada,1933, Feb,-25.192,
 CAN, Canada,1933, Mar,-19.129,
 CAN, Canada,1933, Apr,-10.064,
 CAN, Canada,1933, May,-0.4018,
 CAN, Canada,1933, Jun,6.3123,
 CAN, Canada,1933, Jul,10.5111,
 CAN, Canada,1933, Aug,10.5,
 CAN, Canada,1933, Sep,3.71955,
 CAN, Canada,1933, Oct,-5.4511,
 CAN, Canada,1933, Nov,-16.375,
 CAN, Canada,1933, Dec,-28.507,
 CAN, Canada,1934, Jan,-25.359,
 CAN, Canada,1934, Feb,-23.196,
 CAN, Canada,1934, Mar,-20.446,
 CAN, Canada,1934, Apr,-9.041,
 CAN, Canada,1934, May,0.02493,
 CAN, Canada,1934, Jun,6.43387,
 CAN, Canada,1934, Jul,10.7246,
 CAN, Canada,1934, Aug,8.52276,
 CAN, Canada,1934, Sep,2.5459,
 CAN, Canada,1934, Oct,-3.8274,
 CAN, Canada,1934, Nov,-13.021,
 CAN, Canada,1934, Dec,-21.732,
 CAN, Canada,1935, Jan,-28.168,
 CAN, Canada,1935, Feb,-20.768,
 CAN, Canada,1935, Mar,-20.598,
 CAN, Canada,1935, Apr,-10.784,
 CAN, Canada,1935, May,-0.5343,
 CAN, Canada,1935, Jun,7.1247,
 CAN, Canada,1935, Jul,11.8512,
 CAN, Canada,1935, Aug,9.36172,
 CAN, Canada,1935, Sep,3.83433,
 CAN, Canada,1935, Oct,-5.0643,
 CAN, Canada,1935, Nov,-17.067,
 CAN, Canada,1935, Dec,-20.814,
 CAN, Canada,1936, Jan,-27.163,
 CAN, Canada,1936, Feb,-27.742,
 CAN, Canada,1936, Mar,-17.277,
 CAN, Canada,1936, Apr,-11.427,
 CAN, Canada,1936, May,-0.506,
 CAN, Canada,1936, Jun,7.16263,
 CAN, Canada,1936, Jul,11.6319,
 CAN, Canada,1936, Aug,9.69886,
 CAN, Canada,1936, Sep,3.11989,
 CAN, Canada,1936, Oct,-6.2802,
 CAN, Canada,1936, Nov,-14.762,
 CAN, Canada,1936, Dec,-23.164,
 CAN, Canada,1937, Jan,-26.22,
 CAN, Canada,1937, Feb,-23.709,
 CAN, Canada,1937, Mar,-16.819,
 CAN, Canada,1937, Apr,-8.1373,
 CAN, Canada,1937, May,0.78366,
 CAN, Canada,1937, Jun,8.21113,
 CAN, Canada,1937, Jul,11.5201,
 CAN, Canada,1937, Aug,9.35185,
 CAN, Canada,1937, Sep,4.1985,
 CAN, Canada,1937, Oct,-3.4002,
 CAN, Canada,1937, Nov,-14.031,
 CAN, Canada,1937, Dec,-22.841,
 CAN, Canada,1938, Jan,-23.872,
 CAN, Canada,1938, Feb,-25.203,
 CAN, Canada,1938, Mar,-17.361,
 CAN, Canada,1938, Apr,-10.346,
 CAN, Canada,1938, May,0.6678,
 CAN, Canada,1938, Jun,7.7089,
 CAN, Canada,1938, Jul,11.999,
 CAN, Canada,1938, Aug,9.66164,
 CAN, Canada,1938, Sep,6.10779,
 CAN, Canada,1938, Oct,-1.7537,
 CAN, Canada,1938, Nov,-13.652,
 CAN, Canada,1938, Dec,-19.135,
 CAN, Canada,1939, Jan,-22.564,
 CAN, Canada,1939, Feb,-27.848,
 CAN, Canada,1939, Mar,-21.46,
 CAN, Canada,1939, Apr,-8.2817,
 CAN, Canada,1939, May,0.42782,
 CAN, Canada,1939, Jun,6.65596,
 CAN, Canada,1939, Jul,11.137,
 CAN, Canada,1939, Aug,10.1121,
 CAN, Canada,1939, Sep,3.00467,
 CAN, Canada,1939, Oct,-6.1979,
 CAN, Canada,1939, Nov,-12.612,
 CAN, Canada,1939, Dec,-16.545,
 CAN, Canada,1940, Jan,-20.568,
 CAN, Canada,1940, Feb,-21.352,
 CAN, Canada,1940, Mar,-17.082,
 CAN, Canada,1940, Apr,-7.8882,
 CAN, Canada,1940, May,0.32243,
 CAN, Canada,1940, Jun,6.0878,
 CAN, Canada,1940, Jul,11.1896,
 CAN, Canada,1940, Aug,9.7443,
 CAN, Canada,1940, Sep,5.92006,
 CAN, Canada,1940, Oct,-2.9499,
 CAN, Canada,1940, Nov,-15.372,
 CAN, Canada,1940, Dec,-20.79,
 CAN, Canada,1941, Jan,-23.199,
 CAN, Canada,1941, Feb,-20.225,
 CAN, Canada,1941, Mar,-18.008,
 CAN, Canada,1941, Apr,-8.6005,
 CAN, Canada,1941, May,0.19695,
 CAN, Canada,1941, Jun,7.76862,
 CAN, Canada,1941, Jul,12.0333,
 CAN, Canada,1941, Aug,9.15066,
 CAN, Canada,1941, Sep,2.44742,
 CAN, Canada,1941, Oct,-4.6473,
 CAN, Canada,1941, Nov,-15.447,
 CAN, Canada,1941, Dec,-20.565,
 CAN, Canada,1942, Jan,-21.675,
 CAN, Canada,1942, Feb,-23.219,
 CAN, Canada,1942, Mar,-14.893,
 CAN, Canada,1942, Apr,-9.0615,
 CAN, Canada,1942, May,0.65713,
 CAN, Canada,1942, Jun,7.17333,
 CAN, Canada,1942, Jul,10.9481,
 CAN, Canada,1942, Aug,9.48999,
 CAN, Canada,1942, Sep,3.53629,
 CAN, Canada,1942, Oct,-2.0103,
 CAN, Canada,1942, Nov,-14.989,
 CAN, Canada,1942, Dec,-23.122,
 CAN, Canada,1943, Jan,-25.858,
 CAN, Canada,1943, Feb,-22.45,
 CAN, Canada,1943, Mar,-21.312,
 CAN, Canada,1943, Apr,-8.8595,
